refl_1150,refl_1420,refl_1670,label
0.2753027647210737,0.2781263199291449,0.0892174812328518,NOT
0.2855800773923883,0.2865031412893944,0.1603736467974866,PET
0.3239771298810189,0.2084041718849141,0.1348452875851935,PET
0.307875292911263,0.2895595657040379,0.1742005761638219,NOT
0.2438171374101434,0.259409754387124,0.1434414753980863,NOT
0.2582664537306675,0.3214213285844624,0.1367649840953054,PET
0.3311118052895878,0.2600145472972033,0.150127196413272,PET
0.3377684323939569,0.2841291977469722,0.1327463124952466,PET
0.3138245828927375,0.2512424992006757,0.1212884253070751,NOT
0.3011386097407149,0.288644673073462,0.1557090131215945,PET
0.2739582032549334,0.2733925862332698,0.1701579521440549,PET
0.2834066388499088,0.2524753566241475,0.1317834714692215,PET
0.3310458414288453,0.2774856388096769,0.1655831034273954,PET
0.3314181051912815,0.302397459149559,0.1423377807540085,PET
0.3755438787246682,0.2709880064768758,0.0656086169522903,PET
0.3538419165597999,0.2634118742141523,0.1289506990445767,PET
0.3450008062601015,0.2290750709110893,0.0881648692911015,PET
0.2576759476007201,0.2533187684420944,0.1389033838947955,NOT
0.3214399209986688,0.2854310825227137,0.0833313091975147,PET
0.2364111826153064,0.2787734647045686,0.1115610047051356,PET
0.3194958588657841,0.2982014659294952,0.1298615286760461,PET
0.3285182782755613,0.2840191983663092,0.1416162268823297,PET
0.2845740878281892,0.2717545147279134,0.1316175686139944,PET
0.3303301399768082,0.2653306219761199,0.1413493033862491,PET
0.2977391219568243,0.2736165921230132,0.1505998569750079,PET
0.245922474582661,0.2382486873006143,0.081248723791001,PET
0.2357058021188365,0.2567949239382018,0.1481973027061179,NOT
0.2971677637228084,0.2830765596011127,0.1583908106156095,NOT
0.3455448696823164,0.2750687191010729,0.1663218624013676,PET
0.308478085467309,0.2520209104280332,0.1078822751483236,NOT
0.2612981903373352,0.2504988415308475,0.1149737850720528,NOT
0.3298218362956437,0.3287659520778366,0.0842488402529745,NOT
0.3174991097620833,0.2459265389681311,0.1399551983681818,NOT
0.3017816861936539,0.2222156823674312,0.1535631954613402,PET
0.2875642643300238,0.2611258499916505,0.093621713375595,PET
0.286085787413659,0.2899795703637046,0.1200369554861935,PET
0.3155741457827601,0.2880005127607224,0.1653341353801307,NOT
0.2954307011883543,0.2328371226374851,0.1577309582114452,NOT
0.295769640551368,0.3105806304801784,0.1372155991097598,PET
0.3017801598081853,0.287606133964246,0.1842446625180747,PET
0.3680237015858983,0.2792242911968405,0.1305200035137979,PET
0.3380014904382772,0.2517730261598367,0.1357063968928333,PET
0.30493840027567,0.2865601034865837,0.1007132215358035,PET
0.2580272609150166,0.2149533540631183,0.0921927623245975,NOT
0.2919540271661057,0.2683471095433943,0.1838312205871712,NOT
0.3388940868115047,0.2482801236526083,0.1361455392878144,PET
0.2935019386237759,0.2686119420016543,0.1312740551967471,NOT
0.3242894192235475,0.2669651026263366,0.1576298316963164,PET
0.2714561389300136,0.2773330290137252,0.2036444975121606,NOT
0.3124066779930439,0.3201392923410423,0.1284598910594819,NOT
0.3231375985741796,0.2754393613110764,0.1206020582793595,PET
0.2823298138125231,0.2900518979115837,0.1001681700387126,NOT
0.3256818428036886,0.3097014672762344,0.1367102279314026,NOT
0.2971268237076149,0.290761824522118,0.1164540940478933,PET
0.3337806994782402,0.2222006746164034,0.1156460646707263,PET
0.2459899258605657,0.2322910322360409,0.166630152608703,PET
0.3325698351734363,0.2555584501443134,0.0806391820330588,PET
0.2167784205790361,0.2608379919048781,0.1983267360817078,NOT
0.3187608138581951,0.2603556885613725,0.1396666919992949,PET
0.2588855351244524,0.268223156261928,0.1286986099047578,PET
0.3031312661596542,0.3008670407935595,0.1360536425013672,PET
0.3257640662575256,0.2564916886759343,0.1526487479666021,PET
0.3545823941430054,0.2480383715533147,0.0990834160428489,PET
0.3457878158038927,0.2714025375420053,0.1678289274762824,PET
0.2924382143575202,0.3207942244309785,0.1296588602184493,PET
0.3134611504139665,0.3240843977929543,0.1148611713909605,PET
0.2774806228365369,0.2636859309020065,0.1392843042335798,PET
0.2587415135488703,0.2962669842223908,0.1095511461857534,PET
0.3401486655362926,0.205315047995843,0.1021173124611606,NOT
0.2551202411772627,0.2523559731519386,0.133144262747554,PET
0.300337486950793,0.2695415300744166,0.1209387395728839,NOT
0.311815932932884,0.2468867758845639,0.1469197749412572,PET
0.3255942648258502,0.2886939952725401,0.1424102889968236,NOT
0.3146068257385455,0.3381950562247892,0.1231014605827104,PET
0.2965017891642484,0.2545370297321358,0.0947464055969506,PET
0.2683801320862534,0.2504789377459295,0.1235938742647235,NOT
0.3157431395692171,0.278677118899422,0.1027482273913943,PET
0.3327198226348846,0.2993252373118855,0.1209248364916252,PET
0.2861268013743444,0.2935956947677511,0.1313534933388688,PET
0.2622704679318343,0.275103449463325,0.1335753600765171,PET
0.2787234421196531,0.2828381589279804,0.082069611156552,PET
0.3457998687146508,0.3145813566946401,0.1181387656851967,NOT
0.3166179158494579,0.2048451981688608,0.0910238559063257,PET
0.2969009181097218,0.2449788665000513,0.1471461801932055,NOT
0.3656331816367255,0.241844415559978,0.1005903835917299,NOT
0.3127777367635836,0.3254763415978458,0.0890430563380886,NOT
0.3131853693834939,0.3317818226672504,0.0761615112689077,NOT
0.2672822095089107,0.264434658949032,0.1100966333286233,PET
0.330092324346895,0.2843926487374822,0.0724654239250218,NOT
0.32117659780131,0.2598166905221876,0.1639477022225229,NOT
0.2868866596211781,0.25804439864979,0.1419482340384216,NOT
0.3286020801843938,0.2905858380609432,0.0751463661927414,PET
0.3218553189121332,0.2461136155926251,0.1327725690619336,NOT
0.2630022526523139,0.290532521569149,0.1015163185850645,PET
0.26723524620647,0.2985574612373291,0.1329636213645882,PET
0.2872949816724988,0.320678222613489,0.1124947130671934,PET
0.3066775159334137,0.2852102605732152,0.1071243076904273,NOT
0.3198483745162836,0.2611392867279154,0.1133651360477994,PET
0.3465935649083859,0.2459252755674841,0.053330875786401,PET
0.3540423955646425,0.3536226957210672,0.1135562077508057,PET
0.2476091444956801,0.2678283378569788,0.1171275972190656,PET
0.300016570483618,0.2437412158852017,0.14310111998858,PET
0.3214495069728683,0.2323106885482779,0.1466901876651323,PET
0.3672948351726624,0.2823016671159689,0.1155945308522305,NOT
0.3014541892820601,0.295600560151914,0.0737941375490691,PET
0.3106460068036047,0.2654289386589728,0.1811490361029671,PET
0.300489103700137,0.3271794854764427,0.0926020647808255,NOT
0.3233320607183695,0.286724865056594,0.0996428682783422,NOT
0.3110361691533939,0.3135184222478051,0.1160005345856877,NOT
0.2549554062391928,0.2766159723485337,0.0986415928705103,NOT
0.2954440575543692,0.2746952240523035,0.0745447192338202,NOT
0.2572445355346653,0.2916048622086229,0.1100327248291953,PET
0.2287719554596687,0.3006881782411011,0.1338853783725129,PET
0.2842980409931912,0.2376379508111099,0.1507885226037158,NOT
0.3161948043910986,0.3486209256233793,0.1383199436760338,NOT
0.3173453799521462,0.2721350192396002,0.1502175617303094,PET
0.3244668417517303,0.314694607399813,0.1100745981551671,PET
0.2926520615259668,0.2627697620154977,0.1494383373496554,PET
0.3506655189231876,0.2633776423483781,0.1129710738804929,PET
0.3151366024303796,0.2697700121424701,0.1542758953084824,NOT
0.2381609669957143,0.2523417057353503,0.1022417956954423,PET
0.2361036053427013,0.248233703811793,0.0982596022389079,NOT
0.2996811460787208,0.310531833892665,0.1183624661785646,NOT
0.2747898741061511,0.2754342209064512,0.1571894943575262,PET
0.2764355212308386,0.2498256106252137,0.1424707544925124,PET
0.2990682022423617,0.2965673978641414,0.1253048819604268,NOT
0.3267641951569727,0.2460905137216379,0.1253517461906377,PET
0.299393585283391,0.2406661294197332,0.078809947278225,PET
0.3262867567725255,0.2666142856763178,0.0950458772648658,PET
0.3028289176065857,0.3109834228633362,0.057292150353128,NOT
0.2608151250171859,0.2494562638859991,0.1695496517158956,PET
0.3141918952018646,0.3001623743566939,0.0915094581404988,PET
0.2721282094561699,0.2905772686445384,0.1274625156423491,NOT
0.3221764502802095,0.2715127274150036,0.1340585975079245,NOT
0.310457858261439,0.3004758788154049,0.1499245341726198,PET
0.2571181258825326,0.2097248004826314,0.1557666476438309,PET
0.3413460385121438,0.246524166557457,0.0699192235179168,PET
0.3086853303445017,0.305068003933373,0.1796421213873151,NOT
0.3212032128773292,0.2659913562452863,0.0989203670667398,PET
0.3060578244644053,0.2681649160262994,0.0952622485424212,PET
0.3671769552401843,0.330697909205021,0.1597957462209485,PET
0.2780887737800119,0.3027934368717755,0.1449030779992227,NOT
0.3189906544404073,0.3146328151541704,0.144775420000124,NOT
0.3279147128034158,0.2962500456440234,0.1359380279543489,NOT
0.2522059518228602,0.2796514894651739,0.1090285269488119,PET
0.2673190569850851,0.3275973557218818,0.1775841459408568,PET
0.346490903723154,0.2847992596485333,0.1662330393428654,PET
0.3060758811323404,0.2832267754497905,0.0929101446004262,PET
0.3176240248492509,0.2789544349955896,0.0866347222092517,PET
0.3041783723597878,0.2747509702271529,0.1796411207136249,PET
0.332540685569688,0.2774862203156011,0.1331779050083182,NOT
0.3070406570574117,0.2710554375989907,0.0932414697926371,PET
0.3011827293860778,0.2547599094432817,0.0882048195465913,PET
0.3210509401507118,0.2888807969408541,0.0721130603732433,PET
0.3020337465894319,0.3070138987198548,0.1574909978811753,PET
0.3364893910008428,0.2783102533499009,0.1003629258752111,PET
0.2732033208935439,0.2874810042853679,0.1370926867452406,PET
0.3443342190624376,0.3101422466531196,0.1217474260183505,NOT
0.2683881093484596,0.2675696592325302,0.1322312215586014,PET
0.2996517883526036,0.2598060339005275,0.1333008301633826,PET
0.2905955534719674,0.2583008746310959,0.1350578707433889,NOT
0.2936545083104095,0.2844659888122077,0.1339104063998494,PET
0.2715314156815385,0.2627056234268948,0.1688475939117796,PET
0.2708519003322571,0.2136432236737412,0.0698589311170103,PET
0.3065875841115857,0.2780703754838381,0.1221859600515321,PET
0.3421399805821408,0.196957824149769,0.1375923019472104,PET
0.3525574317683929,0.2433094341961057,0.1143200903605888,NOT
0.2831275281974271,0.2503124757605313,0.1159264255635945,PET
0.3485388442248208,0.3322644574074827,0.1156361089630813,NOT
0.3628660921362198,0.2782101514523958,0.1783250165153181,PET
0.302915326224681,0.2810745919242414,0.1366785198935707,NOT
0.4010798960953118,0.3026814243882008,0.1044963498157418,NOT
0.3347842218225614,0.2662878810303269,0.1110217802272494,PET
0.3329723265110491,0.2780754247759917,0.1340715631496399,NOT
0.3061338423702445,0.2872403509410202,0.1384632626373702,PET
0.2476052777331232,0.2971400372011431,0.0962537031193767,NOT
0.2624453116475034,0.2753905198270966,0.1282337158137193,PET
0.2849091007771173,0.3020738128728963,0.0854490307231585,NOT
0.2935059732511089,0.2595966330948671,0.1243166676041055,PET
0.3140802142537028,0.2469060686541508,0.1474427660379725,PET
0.3076043567643267,0.2203844695434998,0.0669565425023747,NOT
0.3053447069264063,0.2705138376092665,0.1226116823070467,NOT
0.3048748120183792,0.2839096523281625,0.1541437740097347,NOT
0.2723811386867589,0.2419837093558333,0.0929145699776642,PET
0.3143817857293469,0.3144912785022505,0.1127741025671004,PET
0.230663290389496,0.2260230712645458,0.1007231840304053,PET
0.2889824190894293,0.2648911983252153,0.1268717194037132,PET
0.2963618957896123,0.3086230454591593,0.1054337665438446,PET
0.2798447469300194,0.291509123298471,0.0796450236165021,NOT
0.3174050368738857,0.2802194526546451,0.1212910110167407,PET
0.3533625689287636,0.2584766337840156,0.187523230830008,PET
0.2989513422374427,0.2388323637937502,0.1278118731441304,NOT
0.2734269297047226,0.2545901817084521,0.1376252847147504,NOT
0.3223817483737894,0.2584778261352294,0.1553364400656777,PET
0.3404395184549197,0.3202319098397558,0.1415966879280573,PET
0.3466171470768566,0.2207189043036354,0.1161770892554318,PET
0.2797041280245829,0.2807196329766789,0.1085708091383836,PET
0.3007295504557937,0.3336081035489786,0.1206226918216743,NOT
0.3181280552299921,0.27017477724513,0.1279856843529907,NOT
0.3058947861273678,0.2905925791220519,0.160673511780701,PET
0.3551361056423856,0.2864314596001321,0.1434006922953538,PET
0.2711883504387187,0.2745065548703885,0.1539229696607933,NOT
0.3316933448668003,0.2834911491267086,0.1523061045013242,PET
0.3204372869841003,0.3131520448906368,0.134395060422999,PET
0.2950433362471547,0.2872180948508478,0.0377964544387024,PET
0.3172008578058372,0.1676904723864136,0.0740103834921231,NOT
0.3192673437425152,0.291468737260861,0.0908414223100878,PET
0.2843512244579175,0.3182590868012811,0.1111933817671054,PET
0.3730018950863752,0.2770852615475667,0.1379553710207237,PET
0.3542205176692439,0.2810736706286597,0.0956439662935616,NOT
0.302422462163457,0.2760745350571544,0.0847720361482387,NOT
0.298039323574061,0.254877094322934,0.1534450184299087,PET
0.3067526419398433,0.26865898466843,0.1225288277956084,PET
0.3124079462664707,0.2956472831335505,0.0957229188542042,PET
0.2744666567356476,0.310283233604933,0.1133441795481438,NOT
0.2632090229363795,0.2904572384243503,0.1396153798952663,NOT
0.2597928279965845,0.2840273086067653,0.1477817784871369,NOT
0.3169458792654736,0.296102301655699,0.0835862127715632,PET
0.3156454903641716,0.2680642643587437,0.1112305809525463,PET
0.3318309539968775,0.321521092463084,0.1795453873522965,PET
0.3451585218594629,0.2738508316939516,0.136295890605076,NOT
0.328718971867813,0.280778195621841,0.129637211351632,PET
0.3304268796705711,0.2753643777620791,0.1038356776230758,NOT
0.2932800937392099,0.2961601684748694,0.1258040844502844,PET
0.3159205850203359,0.2972452344089228,0.1144690418273574,PET
0.3284017306231799,0.2885081352466089,0.0886698931069413,NOT
0.348983429449873,0.2621205148301496,0.0760614254187302,PET
0.2743629744266966,0.2465115023225075,0.1272794852740117,NOT
0.2974987705478986,0.2670378981136393,0.14430534467876,NOT
0.3159105465500668,0.2866242932621857,0.1380091394341465,PET
0.3241983257543528,0.2139042568895338,0.1147811381463518,PET
0.2403079837796015,0.278224654946791,0.1255752965475553,PET
0.3370802539579761,0.3127718889244907,0.1317975371618567,NOT
0.2907034533923787,0.2916976905192293,0.1098767565945563,PET
0.3056725061709852,0.3067269466516801,0.108981145334603,PET
0.3298846448915607,0.2974648982036262,0.097070531200361,PET
0.3349311095608077,0.2980998475040023,0.1287720623354654,PET
0.2828445819734561,0.25136667658559,0.109584408407195,NOT
0.3219921196130445,0.2484741021208152,0.1388396531728818,PET
0.2684616198479339,0.2710207996096916,0.1290037183515059,PET
0.3790681900660532,0.2358233874772461,0.1698747227089897,PET
0.3102095581339041,0.289478014683336,0.1292647231159318,NOT
0.3190560902601427,0.2725323040119966,0.1693357911580094,PET
0.292020151387544,0.3111098943082345,0.106383272107895,PET
0.3039067303222471,0.2449839805741505,0.1393649973247113,NOT
0.3490680644220817,0.2748221717482315,0.1198077147531684,NOT
0.2722757768222479,0.2702640775362879,0.0779304579226398,NOT
0.2783279461127209,0.2839464385261312,0.1652846816465276,NOT
0.3899906115511708,0.2595453045907301,0.1687732904136489,NOT
0.3130268601263351,0.2726054277404658,0.1386921192660702,NOT
0.3075717802246845,0.2804547289112237,0.1134642908294856,PET
0.2637709959203202,0.2308341010671946,0.1453116322127225,NOT
0.2974132830117143,0.2592601901531721,0.1259694545159803,PET
0.3295622533017545,0.282553775433649,0.1060326376150567,NOT
0.3425030743837542,0.3245184222323061,0.1405509853739713,NOT
0.3349241910546084,0.3144016570472714,0.1596172652064211,NOT
0.3241372610276644,0.2950932685551036,0.1413041029146808,PET
0.2727941554778744,0.2981645518486447,0.0850398665804891,NOT
0.281876302060534,0.3162498091770997,0.1509208905951116,PET
0.3503362344048616,0.2689926256322383,0.0911468204759827,PET
0.2985011698021754,0.2802037960600743,0.128083947204486,PET
0.3397247000769867,0.2663047443927537,0.1362753198683734,PET
0.2760554712312475,0.2906523754841715,0.1258075422198548,PET
0.2832198855657502,0.2700679762776115,0.120189013318829,PET
0.2976096318341728,0.3302830944108876,0.1227609056450493,PET
0.2983974024089655,0.2142193284145528,0.0988880651549014,PET
0.2978220829805951,0.2565672768575578,0.1671655135156196,PET
0.3007661524523992,0.3157961846224047,0.1275654247357967,PET
0.306831120806933,0.2744789637114821,0.1258281732629295,PET
0.3572781358057815,0.2075545353403206,0.0656679133811253,PET
0.2894191607826023,0.2775786936009842,0.1464174184572061,PET
0.31990690165511,0.26561547975644,0.1562855965115386,NOT
0.3366201478088676,0.2826645920810041,0.1545940128888909,PET
0.3138936436172496,0.2602983663393706,0.1466487908842858,PET
0.309032679391646,0.2771830525454917,0.1699028928799729,PET
0.2321881218580831,0.23461233203807,0.0901021729230546,PET
0.2948164662872215,0.2695046120498762,0.0804945162810943,PET
0.2761595447449609,0.25131760678715,0.1994370084765624,PET
0.3597665441467001,0.2647903746123176,0.1148067870050817,PET
0.2712381657986369,0.2198989447460991,0.12220788012203,PET
0.275778726216965,0.2745973411929968,0.0777081102429814,PET
0.2828550519649779,0.2816016700019421,0.1367005736478038,NOT
0.3182384444765461,0.237528187618146,0.1513548576183525,PET
0.2817079348162302,0.2961285945810763,0.1253951254157399,NOT
0.2644226607419472,0.2676569260054215,0.1366751979761987,PET
0.3241032471285237,0.2729132202195246,0.1716676524323173,NOT
0.3359396088438824,0.2694432336508645,0.148217940078394,PET
0.3637280902699313,0.3359573951663479,0.0888742892896108,NOT
0.2779182923795712,0.3216904207448726,0.0939658541891566,NOT
0.2660380517155353,0.2625570332218857,0.1383210869985233,PET
0.3026423845159528,0.2576259485306894,0.1054879118625504,PET
0.2843441737819044,0.2507575682830888,0.1941632720325675,PET
0.3146396178498523,0.3037456287749993,0.111041961670718,NOT
0.3001355853987043,0.2557362377017464,0.0461630356667096,PET
0.2643740074088497,0.2228242967434452,0.0582207723757375,PET
0.2698535164853426,0.316891527524306,0.124381200683155,PET
0.3444311985839209,0.2894723344498834,0.1491910504857405,PET
0.2786873758551484,0.2928613857686372,0.1475757127365161,PET
0.2884148669472749,0.2939290682613421,0.1426999184715307,PET
0.2892277070803832,0.2434598041747273,0.0901904357573375,PET
0.3083094519719295,0.2869531532065366,0.1019385108005482,PET
0.3065118459540686,0.2942589682270117,0.1442600071542447,PET
0.3522706893179603,0.3154522821087984,0.0956755427315894,PET
0.3562218720004264,0.2612135620061857,0.1570604700879185,PET
0.3077538844958183,0.2647783757891481,0.0714833799210377,PET
0.3005673504077952,0.2303613600836888,0.1547332627895689,PET
0.3512180654284632,0.2532355274639564,0.1347734079898638,PET
0.2839525400540464,0.2582883152387534,0.1489491268302468,PET
0.3045581378589833,0.3293322984007875,0.1112473113531981,NOT
0.3356943756885204,0.2800652595315906,0.1495876260066127,NOT
0.2922995559943873,0.2756560920163096,0.1222493193353176,PET
0.2806325722689121,0.2970053031803097,0.1452217558816366,PET
0.3235209265614527,0.3232518267603865,0.1691946297513748,PET
0.2944659450188117,0.2883344266958825,0.1070062650365393,PET
0.3064149451977224,0.2591503736692911,0.1743163949883672,PET
0.3166252302245746,0.2706019832997244,0.161522842869977,NOT
0.2405958234204233,0.2167197792968984,0.1495894453708789,PET
0.3075283391578067,0.2846562461506799,0.0859224026147292,PET
0.3050172743887747,0.3372481394548974,0.1504402743081616,NOT
0.31080548206857,0.263971239839709,0.1138771001582039,NOT
0.2418383490382852,0.2848720697704919,0.1510787789687413,NOT
0.2584457058991672,0.2573003503736527,0.090990346747283,NOT
0.2767537498700228,0.2787473059475141,0.0631822210646314,PET
0.3241423988649976,0.2997585092408676,0.1181812080731783,NOT
0.2312930304147494,0.2472502983627854,0.1627013437373666,NOT
0.2223744572924285,0.2667171547770515,0.0903142623602679,PET
0.3298513947618308,0.2568894385785533,0.137832906336354,PET
0.3226780982893585,0.3322296323347577,0.1196260274040246,NOT
0.316995616802964,0.232591192769034,0.161426692613098,PET
0.2828990202721447,0.2603202322202247,0.1250468518688094,PET
0.2588277553540902,0.2840059580107252,0.154738273902036,PET
0.3145023004192044,0.2294759302174953,0.1220000068843959,PET
0.3279751528036704,0.2208031941638799,0.0934713052997543,PET
0.3320105938367313,0.2852457201687757,0.1380734331780883,PET
0.361499129942985,0.2911994404980432,0.1454509260272811,PET
0.3870366515308355,0.2707287204001424,0.1017778028057308,NOT
0.3185481776616997,0.290312588024524,0.1099128239558994,NOT
0.2747423751276402,0.3464381898055594,0.1355195898259264,PET
0.2837457242722234,0.3046207662112451,0.1224399311674456,PET
0.2981278423247507,0.2940110433002919,0.086957817667335,PET
0.3162931018318008,0.3345315013748097,0.139699615580205,NOT
0.2944279226007817,0.2619296987300099,0.1134040865139324,NOT
0.2980954053728523,0.265808661160109,0.1532036289465227,PET
0.2537180126180162,0.3030028586552211,0.1143236899600088,NOT
0.3170227192851468,0.2433332198368312,0.1655732177197688,PET
0.3430833345194419,0.3059305729153593,0.0802716424404795,NOT
0.3305879178462673,0.2892885097719284,0.0775561483003086,NOT
0.3049853642011612,0.288078891813855,0.1423965439289802,PET
0.3110321267227514,0.2858797996482785,0.1699226274818785,NOT
0.3424953030116061,0.1911312085293748,0.1161911290691552,PET
0.3007747548879672,0.224579899961048,0.128539777461255,PET
0.3431770188866009,0.2445458213551394,0.1358063138749819,NOT
0.2782395813953925,0.2569854964324668,0.1700360947393867,NOT
0.2894375511109309,0.2910092318131759,0.0695777422324561,PET
